region,site_id,lat,lon,veg_cover_pct,ndvi,grass_biomass_kg_ha,bush_biomass_kg_ha,bush_encroachment,livestock_density_ha_lsu,carrying_capacity_ha_lsu,grazing_pressure,tenure
Oshikoto,SITE_0958,-22.06201372620137,14.446209631919128,40.7326234988833,0.6301269856741635,1111.6832315727897,2022.5777788569508,Low,48.27653219864823,16.645907624116063,Normal,communal
Kavango West,SITE_0959,-19.540685838907457,20.40569342812107,75.18202899010831,0.3771946299991752,1970.1491851197895,4282.145918630251,High,8.327725484748509,12.253622173015419,High,conservancy
Hardap,SITE_0960,-21.743487762816805,17.85277474511839,10.730815538419797,0.1925322306611036,259.46643588553843,967.1001717757242,Low,35.93155940182404,18.830236348614143,Normal,communal
Zambezi,SITE_0961,-20.00535372894981,12.568822462338401,59.27654309248356,0.36955660144840097,1012.2186790482557,4196.384463666329,Severe,34.311726341123624,27.33444703688184,Normal,communal
Erongo,SITE_0962,-24.22453391948361,17.496666739459375,66.46980520072059,0.35686575100720885,1726.4808735424972,4072.449480224621,High,29.60474666313229,38.68911639749837,High,conservancy
Kavango West,SITE_0963,-22.34980018713642,17.106666775650186,59.770139723703,0.5742063635553811,1256.2362350251674,1368.692601193728,High,34.43749099911214,27.68084707532287,Normal,communal
Otjozondjupa,SITE_0964,-21.73307994034445,13.53626708038761,23.57685079951544,0.26320978138277473,1804.7311080145764,2630.832342269001,Moderate,45.64658624088218,23.225515950152467,Normal,conservancy
Oshana,SITE_0965,-18.745920564792307,12.477698338220076,58.636648746889804,0.6087201191468049,1680.7947663146933,728.9815093995941,Severe,5.48046183517563,30.651097113415997,High,communal
Karas,SITE_0966,-18.41104740108019,13.25903272494411,75.07367049378983,0.6596721753657403,1297.9567462806126,1745.7899782448958,Moderate,47.54293706160438,15.511488225569142,Normal,conservancy
Zambezi,SITE_0967,-27.929908270554044,18.551365503677513,28.33581898343178,0.5451457293228303,1737.3466232592848,4611.277161356547,Severe,26.919391018666275,13.464871893917962,Normal,communal
Oshana,SITE_0968,-26.512469633815698,20.289620896441132,51.85007977433587,0.5454707095810076,1023.4875925685386,3739.711125347335,Moderate,28.670791941583047,30.47864644441833,High,commercial
Kavango East,SITE_0969,-21.121641664172273,15.939710924499929,58.10779156218797,0.45285856077420983,1815.349261651734,3934.0052116532624,High,39.396175238703236,22.168963755015863,Normal,conservancy
Erongo,SITE_0970,-27.396284324213717,20.349695769279293,38.64337063255097,0.4657236380105294,205.9663198231305,1503.8730737025878,Low,45.46041096393347,40.16256670850997,Normal,communal
Karas,SITE_0971,-18.055927772480903,15.287693453903607,22.09064489404029,0.41403819735717984,1408.2774545519353,1126.1305237610247,Moderate,36.02680065373419,35.318586358233745,Normal,communal
Karas,SITE_0972,-17.2643607031181,12.198296888037664,38.701270493031345,0.4967656381948269,960.3961835218201,2719.528885733315,Moderate,46.044261971408915,39.62016029152038,Normal,conservancy
Oshikoto,SITE_0973,-27.008389769548494,16.511807428411203,23.468190987605908,0.5867312161781552,303.33421647312025,1290.6223401485531,High,43.83974091885829,43.74927101941475,Normal,conservancy
Zambezi,SITE_0974,-23.3812420142391,13.498180177314875,14.674891117434443,0.19124428305916913,1009.3556911129309,4630.731054459396,Severe,8.032157737328918,36.185871420595035,High,commercial
Erongo,SITE_0975,-23.66336434498448,13.350759830701914,41.07634700693985,0.46810837617554624,1403.785509714924,2083.1585277139684,Moderate,11.386282333544099,30.134730237447933,High,communal
Hardap,SITE_0976,-20.710359185205448,17.772416375440596,66.14860374832097,0.1318975193553849,724.7946870288633,4753.612341065666,High,25.479537347844424,33.69829828585551,High,communal
Khomas,SITE_0977,-25.667676995638057,20.89668195688519,61.46552353690425,0.12279369695254172,1159.3828773656805,1424.2460764292455,Low,21.278150505981237,29.892307795961845,High,communal
Hardap,SITE_0978,-27.933165632055193,18.557468637689123,51.45717598447479,0.10597376432621108,1881.428523921177,1032.492525828162,Severe,45.232163377642124,14.098497196689284,Normal,conservancy
Omusati,SITE_0979,-17.942054369374627,18.860779898114288,38.10304617008845,0.6033903244042188,721.0951298765481,4341.157534745304,High,12.631116656890011,39.839336161061865,High,conservancy
Oshikoto,SITE_0980,-17.395985821783306,16.802361597499832,72.5148324895735,0.5460872642450283,1669.2378263048624,1479.691047156892,Severe,28.196603108021673,42.045730020641486,High,communal
Erongo,SITE_0981,-23.092240543842202,20.381688938641958,48.85759128453648,0.18772320962832145,1356.1484806319834,4649.456866325126,Low,14.687414836726992,20.88719543850826,High,communal
Oshikoto,SITE_0982,-24.270067175990988,15.394447586256621,44.16814005515057,0.3958471343591301,1363.5935986262684,4419.794198652329,High,48.02414881593723,44.17927560100681,Normal,conservancy
Omusati,SITE_0983,-26.253527306979212,17.180684827928488,30.62981462656244,0.5573012748233376,254.46552961209974,3791.507459049029,Moderate,24.49645226440682,39.06657389215452,High,conservancy
Otjozondjupa,SITE_0984,-24.328389177548413,12.842953346486183,72.59995400232127,0.29845373520717217,1942.8960209762517,1800.823649656108,Moderate,16.94100986243607,31.251348412119505,High,conservancy
Hardap,SITE_0985,-21.997120187114085,18.69568793150841,28.058499255798882,0.13090052700308483,1648.7634280776963,822.4721291373191,High,10.19078000314682,12.046597716786803,High,commercial
Omusati,SITE_0986,-22.082655679396655,19.326546466451685,62.829146763796,0.4890737264324152,765.02472142704,1803.1521896930658,Low,27.81243499141665,25.08629477085796,Normal,communal
Oshikoto,SITE_0987,-24.11512324747558,19.516283896592324,77.5056273068007,0.5013084053829043,932.5972393190543,1279.3583960847268,Severe,45.249497682760406,15.447012502087098,Normal,communal
Omaheke,SITE_0988,-23.880249364902703,17.96067312864463,31.181236752952564,0.5793396268584727,460.84713314131847,4400.709368209604,High,9.735529861095799,42.07829283179581,High,commercial
Oshana,SITE_0989,-20.507795989375147,11.030111673275057,35.17531769834376,0.11638475709084165,1758.4351421008605,4401.217089989739,High,43.410070683046584,15.653283244138265,Normal,conservancy
Oshana,SITE_0990,-23.089961664342955,18.77232846147324,44.8250182157816,0.42314747623015536,1849.1501243655398,3908.9654558514985,High,35.015687959049984,10.960811352267582,Normal,communal
Omaheke,SITE_0991,-24.675132209362392,18.731456404328938,30.020879910927228,0.4453756960434707,765.7736117438166,712.8745248326337,High,14.899386793281352,14.67655030556615,Normal,communal
Omusati,SITE_0992,-23.495743887114052,19.93437886955386,14.015142216256292,0.23754135391083903,834.061503114321,4133.239185432236,Moderate,15.74520704777941,40.93406305649495,High,communal
Erongo,SITE_0993,-22.53830515099935,17.374114291869354,63.7265182470408,0.24852904221629407,898.9368864421265,2408.5956391635145,Moderate,19.507744365608048,29.34097613765705,High,commercial
Karas,SITE_0994,-19.243471596320546,17.958803357894382,41.293318300806824,0.22154004665153157,1285.4573485911676,1409.354261814828,Severe,23.776730157543177,41.85949846308216,High,communal
Kunene,SITE_0995,-26.148203183872184,12.06236923315944,27.150015448974443,0.15297679324694907,1073.923498989404,3362.309181189915,Moderate,37.05009163997274,39.96651474292472,High,conservancy
Kunene,SITE_0996,-23.104222775694822,15.332250279164864,61.52671475640795,0.5669114852150792,1307.1907422066363,3794.917515049589,High,24.567635579627375,17.131399829812604,Normal,commercial
Kunene,SITE_0997,-17.214618174609612,11.31276408380409,14.273082710617407,0.4235600884476629,190.83896335577015,856.177291723023,Severe,40.99766851747612,15.449982428790918,Normal,commercial
Karas,SITE_0998,-20.784076973522307,12.008752530891039,42.380629287873475,0.26601301940557714,1755.299373214172,1817.6144042000656,Severe,8.333981264417993,32.666431155416234,High,conservancy
Hardap,SITE_0999,-18.270766369724242,11.881382909396368,39.60664715111656,0.14715673898681925,1361.806207569386,1961.1138332176724,Severe,40.26439351743197,35.00927122321877,Normal,conservancy
Karas,SITE_1000,-25.029124163033487,16.066330112326334,59.14966139414675,0.6168157622906774,670.9997050298227,722.2509984550243,Moderate,31.153245674122406,30.192046510302575,Normal,commercial
Erongo,SITE_1001,-17.50107014675327,15.38660675002119,38.669631272536776,0.6064917762265316,1165.7877614121944,3710.2410809162448,Moderate,5.6304370150600604,38.1951770714938,High,conservancy
Khomas,SITE_1002,-20.644392096983417,17.491352787711563,60.6212492676735,0.21923408298205452,1475.6828373864905,3223.1199730912213,Moderate,20.94118143503729,40.12193298572355,High,conservancy
Otjozondjupa,SITE_1003,-17.212425325097865,13.589385500618885,71.62029512129365,0.64228583533482,156.51975014028568,2365.340685021163,Low,37.17967463133877,40.8078801892412,High,commercial
Erongo,SITE_1004,-25.40389698304473,14.811017581662984,62.57684051601708,0.4190505955317575,159.16180999478485,2510.4672380287257,High,6.242011805457065,31.752452892182855,High,communal
Ohangwena,SITE_1005,-19.83354028932422,14.647903264912209,25.01306337849411,0.24077087768192557,329.6469702679844,524.0153725164322,High,22.903867254347443,22.668105117579273,Normal,conservancy
Zambezi,SITE_1006,-25.026331922563458,18.294446899961727,41.5921760019944,0.6747713345071179,927.1979613316159,659.6710459555541,Low,9.22053196166235,13.125555244449876,High,commercial
Otjozondjupa,SITE_1007,-22.251978825470363,13.458878200525358,59.35124214264391,0.5639097827311763,1682.7482572954948,2529.4827963399366,Low,41.078647138209405,26.07206926434073,Normal,commercial
Kavango West,SITE_1008,-25.828802842024494,15.615459970592624,31.932099296097295,0.4191482900012282,496.85394826210035,4333.3598771879115,Low,46.592445770260255,15.472318365809059,Normal,conservancy
Otjozondjupa,SITE_1009,-27.80434047011418,15.089389762352068,10.678436590218352,0.3836773621309898,1468.732835857235,3727.324844186104,Low,49.71004590774262,22.03377143318308,Normal,conservancy
Oshikoto,SITE_1010,-25.831638654132853,15.464097316162924,40.71078299821113,0.14221916101654644,1060.931512454492,4319.09647399837,Severe,45.55280106813978,35.715048346983224,Normal,commercial
Otjozondjupa,SITE_1011,-24.884812312160605,11.048406094223935,54.232802965097875,0.37122528474509275,496.26951153747984,849.5034411807653,Severe,32.00245489316417,42.06154992740003,High,conservancy
Otjozondjupa,SITE_1012,-19.349134206744516,11.166456741218678,79.16710680482839,0.6158036610751436,1182.6372754919025,3141.8179074196178,Low,24.217609472174324,26.074099523750544,High,conservancy
Oshikoto,SITE_1013,-25.067390001455994,17.551987323578402,31.94846248466707,0.42559754899236524,1264.6167325208817,2877.26605659515,High,21.812918048251905,29.30743659448123,High,communal
Khomas,SITE_1014,-19.556493904986866,14.413348941921534,78.90800799005552,0.5264024795142872,1199.5525564092152,3624.4514006811064,Moderate,10.03807551959867,33.36697660844489,High,commercial
Khomas,SITE_1015,-22.23819705452111,20.900297330096397,78.62185248047169,0.36261296809464416,1355.7152672955906,1534.394591048054,Low,11.06277435829141,10.889981123760336,Normal,conservancy
Omusati,SITE_1016,-26.994914390118627,19.403081610784334,50.10254718945468,0.6454001865431345,1299.0984454817624,2513.2739263305075,Severe,38.21797685741944,43.593025174201614,High,commercial
Kavango West,SITE_1017,-21.75185050441474,18.99984832828098,39.46754270947855,0.44751859348742296,1907.3593031934188,3454.0150261122053,Severe,22.694491248924777,15.419145248041678,Normal,communal
Omaheke,SITE_1018,-25.381263142311607,15.048257841539616,43.158951414093806,0.33122005462058046,1123.0942948762008,1363.7027069849169,Moderate,27.42941861285486,36.38089842631921,High,commercial
Karas,SITE_1019,-23.85366474341291,15.599177862574795,33.21516209146117,0.645992350876366,537.5971806044902,3929.282975730223,Severe,44.66784455068792,21.35891871073821,Normal,communal
Kunene,SITE_1020,-21.539328260382113,15.380519653350204,29.432970806320913,0.4142486708535922,1466.1893053064098,2261.0085495499106,Moderate,33.22699742360187,29.77202750099152,Normal,communal
Hardap,SITE_1021,-23.3317001367867,13.99768136537266,31.394999809176323,0.6973640937710962,1024.338572775206,1934.2637671933994,High,10.41542350477722,23.62649802494065,High,conservancy
Khomas,SITE_1022,-25.49682888730722,18.700748540720035,54.36139301326007,0.5819282100694846,1574.9566819210113,2140.069071248032,Severe,17.326737775079778,16.9737189368037,Normal,communal
Karas,SITE_1023,-23.822005460992575,18.585005188221366,78.30973884666498,0.5209084541733794,1412.3165667600251,3135.619869219837,Severe,22.073296780559037,27.742055803046664,High,communal
Hardap,SITE_1024,-19.122989548082572,18.072685070142786,11.864055211248141,0.40720150463048865,583.4287042106981,2103.3546025187934,Severe,12.626341120449577,27.705403890227444,High,conservancy
Kavango East,SITE_1025,-26.147735547984098,11.07106588454874,58.27380772224052,0.6366540846377274,445.70759533397535,3395.365644984046,Severe,22.74085539475255,32.36159842588758,High,conservancy
Kavango West,SITE_1026,-22.0026289093954,12.385153800995694,23.916528950108592,0.498821012018439,844.1273659175001,4180.797730860657,Low,29.600550871255823,30.291655852755227,High,conservancy
Karas,SITE_1027,-20.741334382857776,18.828404852616146,43.05081672452613,0.5682049105909408,846.5811360823187,3198.976265519314,Moderate,26.682112507713946,31.335636913503485,High,commercial
Kavango East,SITE_1028,-17.392160353980294,15.707809436492544,55.16331002309901,0.180152588325535,500.73648702173284,4353.92478563371,Moderate,24.245190660426132,36.805530076056456,High,conservancy
Erongo,SITE_1029,-18.16421450269808,12.904156471807752,64.27209480354813,0.2866018667285192,593.6684248275194,3919.8196542900305,Moderate,48.52359095539154,18.93832532984191,Normal,communal
Erongo,SITE_1030,-24.071525191964987,20.93360392183388,43.043263018835695,0.23435709191445794,1175.6525225718583,849.2414069287023,Severe,31.64811837390264,10.523658461750294,Normal,conservancy
Erongo,SITE_1031,-27.85549567038519,17.938766870912392,18.32424764700002,0.3403671744790189,1382.1239552369416,921.7431404012991,High,32.63693258432473,35.42865241762365,High,commercial
Khomas,SITE_1032,-22.62529292525864,11.719924692929323,62.44990375325747,0.4983417181861747,1284.7744422703438,1880.2485634221584,Moderate,39.30653072999722,39.176393042997944,Normal,conservancy
Erongo,SITE_1033,-19.78999999332117,20.595968651462677,31.52601758449636,0.5393118464876387,539.5062009632184,1191.1701854998282,Low,47.58521578139438,33.30492322819086,Normal,communal
Kavango West,SITE_1034,-19.234848825526882,11.438367249665232,24.414076760721578,0.27819175902458027,877.9576647617841,816.1551232093971,Moderate,10.91673630750996,21.223374445699807,High,commercial
Kavango East,SITE_1035,-21.072838483578483,18.846761221874104,69.74466029779802,0.47807186749707753,573.7534283059791,1619.8937720989043,High,40.179268276614295,21.302456708465783,Normal,commercial
Oshikoto,SITE_1036,-18.23757483027406,19.920240709075948,15.760882113007245,0.15071695436618346,157.88610140563313,1642.8469757517553,High,6.102889243501419,25.409488320605927,High,communal
Kavango West,SITE_1037,-27.338909011755607,11.50880985530885,19.540135096852325,0.28435926895525554,1013.626519996611,4799.57153453955,Moderate,27.69001151413746,24.88807506497068,Normal,communal
Hardap,SITE_1038,-17.396483265532275,14.676660699550887,43.82726434819894,0.26076626289305616,596.5649378852354,1963.9321901520539,Moderate,20.922604581200815,38.81408447822548,High,conservancy
Ohangwena,SITE_1039,-26.365302409635305,18.510959475592454,30.557305141417057,0.17065148089556958,1538.7927101856515,1256.1485366167994,Severe,29.763121885421178,37.46146832092843,High,communal
Omaheke,SITE_1040,-24.91712776921385,15.892372006590673,14.391999384712745,0.3783826673761187,1264.8922781079802,887.3259282557448,Moderate,24.195100890451943,30.38800056653976,High,communal
Omusati,SITE_1041,-18.974898635648465,17.163720030014037,28.54941069363713,0.19639133806445588,1651.606901838459,3502.0262051313002,Low,31.814757446479767,27.732434340194025,Normal,communal
Erongo,SITE_1042,-22.72542332952052,17.99939048580173,21.102632837670086,0.25290965742827937,1787.1744223493602,664.3235765977118,High,39.773118973285406,35.234339634042726,Normal,communal
Khomas,SITE_1043,-20.11870647312638,14.5872097186178,13.145802519249528,0.3848344676610054,1829.0628629821745,4512.796308267376,Low,28.87115828235527,15.305103712375605,Normal,conservancy
Zambezi,SITE_1044,-22.793924734453206,12.505122130371777,55.55359509424496,0.6915251928302814,1984.4009734409215,3774.1689413393237,Severe,17.21599741351036,32.00915328601937,High,communal
Kunene,SITE_1045,-21.52095174968453,13.783848693473793,30.253237910070755,0.20424356023237628,1523.0550672469528,2245.6670578068915,High,16.47373784222612,43.01495104120243,High,commercial
Oshana,SITE_1046,-23.896602199851845,17.313682517241986,14.874205874597976,0.3000268993300288,1262.7024277573285,2809.31929357498,High,37.866461552950014,23.443443741098363,Normal,conservancy
Hardap,SITE_1047,-22.02683358002497,11.130280392074518,77.91732008159902,0.31355043980965236,1223.2278454961042,3884.722816777444,Severe,34.24995440344681,17.269623930207327,Normal,communal
Ohangwena,SITE_1048,-26.89914551735754,18.102707138769578,40.186496874820115,0.22128814569689784,881.3577830042116,976.094191712614,Severe,33.541659082060654,38.42513056606169,High,conservancy
Kunene,SITE_1049,-26.42779652135568,15.744925527256374,45.43185931600753,0.1392857800303544,433.505819590625,3575.0167194117707,Moderate,44.9283959456111,10.15992194604159,Normal,conservancy
Kavango West,SITE_1050,-20.581159020237898,17.033599122818693,56.896823244433676,0.6058092369206273,350.14835098849767,2395.9835753252664,Moderate,20.832749874906327,18.324062906482716,Normal,communal
Oshana,SITE_1051,-18.758894972484963,14.90462874722517,25.471029053024594,0.36889981880923095,1273.0061443650538,4118.886743689201,Moderate,8.936717938034892,10.84090944806362,High,conservancy
Omaheke,SITE_1052,-23.362259505224426,20.459245632615172,46.944381666716446,0.5218643561441632,533.3940829553947,4739.995489703502,Moderate,48.070824354055375,16.79722268334546,Normal,conservancy
Omaheke,SITE_1053,-25.16133558683948,19.223259648059503,51.20078398485319,0.6836208848686327,181.03719829202214,1526.4572770293196,High,7.067857993638818,15.226334025402124,High,conservancy
Ohangwena,SITE_1054,-25.91428398357693,15.228182520699278,22.332777651665385,0.1717425418480161,418.17887570505746,3430.872271995063,Moderate,49.69128019359095,30.759556828075805,Normal,communal
Hardap,SITE_1055,-27.385211469783233,20.21926922028932,15.243128258619954,0.32518362341776597,872.7833969905439,542.5017788670408,Low,34.68274315539456,30.706594321104674,Normal,conservancy
Oshikoto,SITE_1056,-17.387921891226352,15.75877184031679,30.04625701985012,0.27576893541290176,351.4012396295502,1456.9339097832853,Moderate,28.90193102455318,20.373375402179327,Normal,conservancy
Karas,SITE_1057,-24.362807645977927,18.389722041679967,69.33816842152021,0.5499254623821611,305.98460781619644,4885.666483761773,Low,5.314659205074671,11.643456454078231,High,commercial
Ohangwena,SITE_1058,-17.412497475155956,19.094255606341513,14.070896163380555,0.2897559958713258,1992.20066646352,3791.458539025567,High,16.402219763791628,20.243235227650175,High,commercial
Ohangwena,SITE_1059,-23.664937615635893,18.496127559690212,12.857418105548163,0.33007031895352856,919.2312355220552,2985.6948024516073,Moderate,21.847847987112637,29.83201076643616,High,conservancy
Kunene,SITE_1060,-22.16482713804724,19.270057219983144,32.58679535453014,0.5731593383239268,1287.6857134393751,1154.2001287599069,Low,38.78815703180021,21.832598881076052,Normal,commercial
Omaheke,SITE_1061,-18.26264927513766,14.524235733703563,32.35957981711363,0.10570813176649195,1679.6911062221077,3787.562999883206,Moderate,21.54511613424995,18.854444780015267,Normal,conservancy
Omaheke,SITE_1062,-25.850675143767653,16.593037952157772,77.74753965591404,0.5941275431002512,819.4319505449778,4974.161209106045,Moderate,48.64557493893091,18.870197409515544,Normal,commercial
Kavango West,SITE_1063,-18.94123346603173,15.624156978297991,12.98298900256512,0.31339346062381823,1530.1481395512394,1127.1405338363843,Severe,46.10988989397498,16.527422682760996,Normal,communal
Hardap,SITE_1064,-26.33313613420653,18.517903820383914,35.90911141558177,0.3977308722670443,1592.7474648665382,1459.4900022727452,Low,25.006886746068318,21.317339453252245,Normal,communal
Kavango West,SITE_1065,-21.634361226317008,11.401659689915633,19.85697533974097,0.4557424231073125,687.9231127633384,3796.5095599030806,Low,38.86422710180404,31.716246118910153,Normal,conservancy
Hardap,SITE_1066,-19.274307022896096,12.186533418253607,61.350022399724324,0.5041227175182738,1661.7231464183767,3584.522888998608,Moderate,13.256367307348492,15.052245249828287,High,commercial
Hardap,SITE_1067,-26.808157383621648,13.047862481059454,56.888761499698084,0.26062049502605206,884.5548132834447,1823.4665455017803,Severe,23.447196142227625,18.767233696036598,Normal,commercial
Zambezi,SITE_1068,-23.727241286228715,20.31258404624263,23.71600039098793,0.3734644131174274,1009.7548311932086,3253.343179235142,Moderate,17.738354892054854,11.257027095791535,Normal,communal
Kunene,SITE_1069,-25.85534914457611,14.297411938834982,24.039869054651813,0.1883170829185662,466.3657939951373,1896.653289045567,High,39.215918338734355,13.476497352722545,Normal,conservancy
Omusati,SITE_1070,-25.964732780337442,14.88495445422475,29.17945792049229,0.5890560216863262,1173.7299352093771,1546.8191835082662,High,21.31910104054213,36.35653733216613,High,conservancy
Omaheke,SITE_1071,-19.41836646491423,17.42571301831591,22.834057150853013,0.43116235183813045,165.07918679364042,1457.663127978998,High,26.580112560077662,10.295169279731459,Normal,conservancy
Hardap,SITE_1072,-17.42104104969527,18.477277028934907,26.4167111414689,0.42384588286974345,1370.4673960366317,2672.5139702934953,Low,41.67828860462103,10.905984674854423,Normal,commercial
Oshikoto,SITE_1073,-24.536414303674086,15.04812121201682,78.1224535536381,0.49696535202929426,292.34259272308884,1272.3202583165653,High,36.672777031297,28.936480439661207,Normal,commercial
Ohangwena,SITE_1074,-24.802366125716915,13.722537696083165,68.50182980563034,0.2602526190688191,889.9226588402586,2036.7824189669316,High,19.15970542992571,30.271970628595472,High,conservancy
Kavango East,SITE_1075,-19.940745128532313,17.668806071268392,68.00183436177348,0.38926073988037935,233.36384765794662,1073.0097448828885,Moderate,9.248797416638443,18.11000754169725,High,conservancy
Omusati,SITE_1076,-19.257510448043362,17.14286616870455,71.97006097592467,0.40158294458910404,1952.01354157641,1755.8715064003984,Moderate,21.87538225765764,35.566346179085635,High,conservancy
Erongo,SITE_1077,-25.216703850538313,17.101743639629987,33.02456438144371,0.18204922363305814,1348.5853809776438,920.9422797522334,Moderate,18.961532553722023,41.61120770007146,High,conservancy
Zambezi,SITE_1078,-21.019235642858945,14.73288449210322,47.21081681466237,0.5688187942175784,1413.1405079731342,1893.2587554878335,Moderate,27.40565746322385,41.05830280471867,High,commercial
Hardap,SITE_1079,-20.539175703707322,15.752283694840237,17.63460086433627,0.6153774588147704,1859.8062386562349,3845.6979820974234,Severe,46.603129072934905,28.191490040598765,Normal,conservancy
Omaheke,SITE_1080,-18.364521496333087,16.88668818517128,28.62229202066102,0.6338281120014682,422.6313946925154,3847.393196675344,Low,24.703910343100254,40.69849542582804,High,conservancy
Oshana,SITE_1081,-27.45544025996392,15.121928776182386,56.96035734106708,0.24737755894584562,1902.4462868271476,3855.2795797315457,Severe,21.05347711896527,23.967958175880725,High,conservancy
Karas,SITE_1082,-24.5624634853089,11.66351532237262,26.008617380028284,0.6870387269081345,1690.811120701348,1538.274891813578,High,16.9341320694405,22.174008746998215,High,conservancy
Omaheke,SITE_1083,-18.09073990397847,17.941807225118744,68.83752034822457,0.18113708430748449,1449.5792181348725,2120.1446777964547,Moderate,31.298964654624022,29.32354233593574,Normal,commercial
Kunene,SITE_1084,-22.926448173122665,19.613890190079214,65.87726090130093,0.4033307114574419,1641.690570397828,990.0962300253343,High,12.662250485495846,23.976613094533022,High,communal
Otjozondjupa,SITE_1085,-25.26210326269364,11.941330667883737,66.48678212662684,0.5698189626986813,1814.507281367146,2487.694973329659,Severe,24.430441565498423,34.65073671591071,High,commercial
Kavango West,SITE_1086,-22.24812621245,14.631211459113793,30.7980407709897,0.25262067753760215,527.4364836540158,3566.5735961796804,Moderate,14.435228589056019,30.338706992851776,High,communal
Otjozondjupa,SITE_1087,-23.40075720968305,14.68238617898782,30.02078874262087,0.1512540261664745,200.86109216264515,1184.9468706225152,Low,24.041456569319198,41.9343691087551,High,conservancy
Omaheke,SITE_1088,-18.315758623135274,19.092509149451665,33.97514604009807,0.6801466538693246,802.3450784175502,987.0884682279374,Moderate,44.70718942212029,19.423958600459557,Normal,commercial
Omaheke,SITE_1089,-21.300843939218634,19.026100683998603,61.65531949349191,0.47493911307910663,303.09104615071743,3150.831545940775,Low,17.655250869934008,32.40143183364427,High,conservancy
Ohangwena,SITE_1090,-27.482988918090324,11.282990979723492,48.552073831241195,0.27128472500415474,1368.3388650022869,2817.5391747204544,Moderate,13.466920455419377,44.72364640411405,High,communal
Kavango East,SITE_1091,-21.745614536741705,14.707266858870266,39.593623841121016,0.15290123608484185,503.6500177373433,4436.323019532668,Low,20.469656675538573,13.288652113338825,Normal,commercial
Otjozondjupa,SITE_1092,-24.936448450103537,19.45946951068582,29.301785006619163,0.29486168050312983,1844.8384218181423,1801.6646241780718,Moderate,13.877367754020202,14.075816557064318,High,conservancy
Omaheke,SITE_1093,-19.257914022940042,14.88844309803893,77.8488793216995,0.11371798777543052,1774.6587928173633,2111.5134262478323,Low,6.25687707054704,44.823728735728714,High,commercial
Oshikoto,SITE_1094,-17.858007854286203,19.140658316100133,45.200470739656815,0.44679964545213346,700.4410909011774,876.6075342546873,Low,12.483453961634595,33.61308938350571,High,communal
Khomas,SITE_1095,-18.62392625244667,11.346788015967302,54.45756507957842,0.22444755335120453,1169.6356894325822,2344.020068713913,Severe,49.89749101414292,30.21091753563768,Normal,communal
Kavango East,SITE_1096,-17.946958142662957,13.781360994170893,49.04013100072712,0.6058987025339562,835.2209177690701,1843.459962960889,High,16.34411666905595,44.1815464014363,High,communal
Kavango West,SITE_1097,-19.647535983333903,17.794969667993506,24.61859973310407,0.13853688615563534,1339.4743684331768,3857.093473014359,Severe,20.362881323966576,34.01238020209614,High,communal
Otjozondjupa,SITE_1098,-18.788691390065054,19.810946758345814,35.1291135270159,0.36078451099880016,1577.9315483069945,4937.231236671648,Moderate,32.039351775775444,27.077992960970764,Normal,communal
Kavango East,SITE_1099,-20.16412954737761,19.747825455072125,65.93440154786994,0.38650761268905365,1013.985508204047,4569.012335904374,High,44.109001998597996,26.43820889812625,Normal,communal
Otjozondjupa,SITE_1100,-18.48562131756605,14.010342600059406,70.69780534873807,0.5665553018368717,1265.5039827714656,3260.021153515543,Moderate,12.624227263182425,21.484941131714926,High,conservancy
Oshikoto,SITE_1101,-17.834284233412433,12.904210199279246,26.114524372375552,0.639973718289383,1605.7056939218428,1429.5407393529058,High,17.064568012607438,31.901108667217162,High,communal
Kavango West,SITE_1102,-25.746909842144635,20.944424795208512,71.92320511215917,0.14887636855517944,758.9540757263417,708.6594662400853,Severe,10.975986553742867,42.776000337009094,High,conservancy
Kavango West,SITE_1103,-24.554710219231605,13.644098491285936,66.33946363815592,0.3758221429853946,434.1566448292403,3496.782931908461,High,30.357674939544015,27.990747442294527,Normal,commercial
Kunene,SITE_1104,-18.568675105705285,20.381390095198476,65.40810121117225,0.14945842964174438,625.7923291248158,3454.2564381222605,Low,32.91827318416131,28.881568122609576,Normal,conservancy
Karas,SITE_1105,-27.775673385100973,12.423801458339241,57.702518219127235,0.6744028533196135,666.5166979017641,2360.4136606721686,Moderate,26.15174023984961,40.96432030622118,High,commercial
Omusati,SITE_1106,-23.668975043603286,15.286104853066448,55.908480670900374,0.42133245465536107,792.4198759759051,1942.8220492969745,Moderate,6.0970542026846175,42.56391303900501,High,commercial
Zambezi,SITE_1107,-19.050258485658322,18.45974442737958,41.07815289933552,0.27529103123692156,1703.5454092413793,1901.7941031033529,Moderate,40.73242974606327,29.123030224572172,Normal,conservancy
Zambezi,SITE_1108,-23.585252588843563,13.027405714413378,48.364342245024694,0.2419098593372968,1243.1976498065408,4008.071939498092,High,41.553159447815005,17.70084878428986,Normal,communal
Kavango West,SITE_1109,-23.77794818553587,15.80536094394106,68.22959452609243,0.2904644070531589,656.842456416674,4704.634667904408,High,24.23827546570326,27.506895810458456,High,conservancy
Oshana,SITE_1110,-21.89203942630188,18.58558340868797,36.126643798837925,0.6385129048678296,267.4744766331346,4808.677397066434,Severe,10.942929542462291,42.22352710081382,High,commercial
Khomas,SITE_1111,-26.627902677809512,15.886781760819265,45.72631905968224,0.5748768161148478,1393.9193677228645,2674.072024782333,High,47.52559369102007,40.38619973708492,Normal,conservancy
